Peak,Weight
DPYSL2,-0.0001666168955002426
ACSF2,-0.0001666240719074637
P3H1,-0.0001681537902686578
DENND5A,-0.00016972500751034003
NRSN2,-0.00017281409195754943
FAM83B,-0.00017282990721919955
TSPAN1,-0.00017305474494990261
PCDH1,-0.00017805869068402032
ADGRF1,-0.00018215425178775012
CUTA,-0.00018550381403851807
EPHA1,-0.00018780071238097063
NCDN,-0.00018904977605335268
CSTA,-0.0001997400076639282
FGD1,-0.00020200712517531432
PHF1,-0.00020617318426091353
CCDC88A,-0.00021187502849791723
CDH3,-0.00021210233474927337
CRYBG1,-0.00021258133130052856
CENPO,-0.00021405544544395076
CHMP4C,-0.00022214134206655555
RASA3,-0.00022430773148552046
RXRA,-0.00023047286362767373
SCAMP3,-0.00023154850650524415
CXCL16,-0.0002324965410666946
AC005943.1,-0.00023617109605130778
PLEKHG3,-0.00023713641582691016
WDR66,-0.00024240212620763371
EMP3,-0.00025616583585624363
C6orf89,-0.0002712208382352573
STAP2,-0.00027425483362636936
LIX1L,-0.00027517736540825285
TECPR1,-0.00027566854236831364
SGTA,-0.00028141396300036727
