Peak,Weight
MAP7,0.0010115141872132389
DXO,0.0010038297939254412
SYNC,0.0009968838384729313
AC011473.4,0.0009963431762228772
TMBIM1,0.0009799658248979795
PDLIM1,0.0009673790240344079
CORO2A,0.0009661775075212112
LAMB3,0.0009616149178274545
NDUFA11,0.0009516006705371581
PROM2,0.0009501407472594737
GSDMC,0.0009451825141968864
C5orf24,0.00094237071708029
CTNND1,0.0009355866551592033
ZC3HC1,0.0009272737760311787
TBC1D25,0.0009253041923915949
C4orf36,0.0009116304350749643
DAB2IP,0.0008853236090926091
ZNF428,0.000882450983614467
IPO13,0.0008787740487453681
PRR5-ARHGAP8,0.000873834178150741
AC008687.8,0.0008686179831468223
RANBP3,0.0008592942189900051
SEMA4B,0.0008570742787729407
VKORC1,0.0008461741313447825
BTN2A1,0.0008460416233923517
MAGED1,0.0008097840114526915
RNF25,0.0008039799481981524
MST1R,0.0007973281478042064
DYNC1LI1,0.0007965793325560487
DIRAS1,0.000796139312415964
AMPD2,0.0007949905487340632
FAM156A,0.0007918276826971626
EID1,0.0007716072082047728
RAP2B,0.0007702675447536772
ZNF775,0.0007637621949544742
DGKA,0.0007482167328476775
RBM10,0.0007405663474029751
LYPD3,0.0007380503863143301
OR2A7,0.0007342769151822583
AC003688.2,0.0007308807250374609
C1orf216,0.0007275429661260062
PTPRU,0.0007239446816172399
FAM110A,0.0007139923597167675
RAB25,0.0006747370067040917
DHRS3,0.0006641869677784597
F3,0.0006562803008773325
VIM,0.0006560747485904907
USP13,0.0006079196028045739
TINAGL1,0.0006075036769680993
TSPAN1,0.00042909056058111226
